Date,close,open,high,low,change,volume
2014-01-15,25670,75,25720,25760,25580,106516000000
2014-01-16,25790,120,25735,25855,25710,78901000000
2014-01-17,25550,-240,25750,25805,25520,101952000000
2014-01-20,25705,155,25530,25745,25395,251979000000
2014-01-21,25910,205,25745,25910,25660,97414000000
2014-01-22,25870,-40,25840,25895,25800,138158000000
2014-01-23,25605,-265,25890,25915,25605,135359000000
2014-01-24,25490,-115,25500,25565,25320,363312000000
2014-01-27,25185,-305,25180,25275,24995,622940000000
2014-01-28,25250,65,25095,25280,25075,232479000000
2014-01-29,25530,280,25355,25575,25340,111641000000
2014-02-03,25200,-330,25385,25415,25140,189892000000
2014-02-04,24720,-480,24930,24930,24680,391857000000
2014-02-05,24830,110,24860,24910,24720,473734000000
2014-02-06,25025,195,24915,25120,24900,63245000000
2014-02-07,25240,215,25195,25265,25080,72251000000
2014-02-10,25250,10,25300,25325,25150,102315000000
2014-02-11,25345,95,25210,25425,25160,87575000000
2014-02-12,25410,65,25475,25560,25380,177303000000
2014-02-13,25225,-185,25405,25540,25200,175836000000
2014-02-14,25525,300,25305,25620,25290,170634000000
2014-02-17,25570,45,25665,25740,25530,187266000000
2014-02-18,25560,-10,25570,25635,25370,163151000000
2014-02-19,25435,-125,25500,25505,25305,148080000000
2014-02-20,25290,-145,25350,25475,25225,216372000000
2014-02-21,25685,395,25470,25685,25350,180385000000
2014-02-24,25595,-90,25670,25735,25540,267120000000
2014-02-25,25810,215,25750,25865,25685,154254000000
2014-02-26,25915,105,25780,25935,25725,204700000000
2014-02-27,25955,40,25895,25975,25810,169092000000
2014-02-28,25985,30,25955,26065,25895,214320000000
2014-03-03,25775,-210,25775,25850,25625,179811000000
2014-03-04,25695,-80,25710,25770,25660,151736000000
2014-03-05,25930,235,25950,26025,25920,155905000000
2014-03-06,25955,25,25925,25960,25895,168614000000
2014-03-07,25900,-55,26020,26060,25795,102250000000
2014-03-10,25575,-325,25775,25775,25570,141398000000
2014-03-11,25690,115,25635,25690,25575,231930000000
2014-03-12,25300,-390,25600,25605,25285,322000000000
2014-03-13,25360,60,25425,25445,25265,476567000000
2014-03-14,25110,-250,25125,25165,25000,234720000000
2014-03-17,25205,95,25105,25210,25050,268174000000
2014-03-18,25370,165,25400,25475,25230,129832000000
2014-03-19,25370,0,25500,25515,25320,130307000000
2014-03-20,25070,-300,25265,25310,25050,147027000000
2014-03-21,25265,195,25165,25265,25130,365953000000
2014-03-24,25400,135,25305,25495,25285,127577000000
2014-03-25,25365,-35,25365,25455,25305,169022000000
2014-03-26,25725,360,25525,25740,25525,184656000000
2014-03-27,25870,145,25695,25895,25690,326342000000
2014-03-28,25870,0,25835,25990,25810,225734000000
2014-03-31,25990,120,25935,26005,25825,307037000000
2014-04-01,26010,20,25915,26095,25820,248717000000
2014-04-02,26090,80,26110,26135,26050,320763000000
2014-04-03,26070,-20,26095,26280,26070,280399000000
2014-04-04,26165,95,26085,26240,26065,328911000000
2014-04-07,26105,-60,26070,26170,25990,161192000000
2014-04-08,26240,135,26030,26285,25995,152389000000
2014-04-09,26280,40,26320,26365,26255,212637000000
2014-04-10,26350,70,26400,26440,26275,186555000000
2014-04-11,26145,-205,26150,26185,26050,121985000000
2014-04-14,26225,80,26115,26270,26070,104342000000
2014-04-15,26075,-150,26290,26335,26065,122148000000
2014-04-16,26185,110,26105,26215,25985,135455000000
2014-04-17,26145,-40,26280,26285,26075,114836000000
2014-04-18,26340,195,26245,26375,26240,208799000000
2014-04-21,26300,-40,26340,26345,26200,145634000000
2014-04-22,26295,-5,26300,26350,26135,119010000000
2014-04-23,26265,-30,26360,26420,26230,113753000000
2014-04-24,26240,-25,26315,26360,26200,254646000000
2014-04-25,25865,-375,26200,26230,25850,150518000000
2014-04-28,25870,5,25805,25950,25795,102528000000
2014-04-29,25530,-105,25650,25700,25510,279986000000
2014-04-30,25515,-15,25650,25650,25395,238542000000
2014-05-02,25420,-95,25510,25540,25385,169341000000
2014-05-07,25175,-245,25430,25490,25145,207862000000
2014-05-08,25290,115,25195,25290,25080,374919000000
2014-05-09,25325,35,25315,25415,25260,184597000000
2014-05-12,25485,160,25340,25500,25245,78650000000
2014-05-13,25835,350,25580,25910,25540,163478000000
2014-05-14,26160,325,25820,26180,25820,373349000000
2014-05-15,26165,5,26160,26300,26135,310365000000
2014-05-16,26150,-15,26055,26170,26030,315764000000
2014-05-19,26205,55,26190,26205,26025,225424000000
2014-05-20,26170,-35,26170,26255,26140,168637000000
2014-05-21,26175,5,26070,26340,26070,167644000000
2014-05-22,26315,140,26260,26410,26225,178740000000
2014-05-23,26270,-45,26275,26345,26245,153833000000
2014-05-26,26225,-45,26240,26335,26195,86589000000
2014-05-27,25960,-265,26240,26280,25850,175333000000
2014-05-28,26245,285,25960,26245,25940,227074000000
2014-05-29,26220,-25,26280,26305,26160,150004000000
2014-05-30,26000,-220,26215,26285,26000,133714000000
2014-06-02,26060,60,26005,26150,26000,65085000000
2014-06-03,26085,25,26060,26100,25910,141260000000
2014-06-05,25950,-135,26090,26135,25885,120402000000
2014-06-09,25945,-5,26065,26220,25930,209105000000
2014-06-10,26215,270,26095,26215,26040,61237000000
2014-06-11,26195,-20,26200,26280,26135,83632000000
2014-06-12,26100,-95,26170,26205,26045,163404000000
2014-06-13,25780,-320,26010,26060,25720,206226000000
2014-06-16,25920,140,25750,25935,25715,352335000000
2014-06-17,25965,45,25895,26005,25860,84802000000
2014-06-18,25815,-150,25940,25955,25795,103962000000
2014-06-19,25880,65,25930,26035,25795,147540000000
2014-06-20,25505,-375,25865,25865,25475,208935000000
2014-06-23,25645,140,25540,25725,25530,391652000000
2014-06-24,25930,285,25560,26010,25560,193491000000
2014-06-25,25780,-150,25895,25980,25745,247519000000
2014-06-26,25950,170,25825,26020,25810,275392000000
2014-06-27,25885,-65,25930,26005,25765,175456000000
2014-06-30,26000,115,25915,26055,25915,124568000000
2014-07-01,25935,-65,25900,25980,25770,103292000000
2014-07-02,26115,180,26035,26220,26025,219234000000
2014-07-03,26085,-30,26115,26160,26070,229437000000
2014-07-04,26050,-35,26225,26230,26025,179618000000
2014-07-07,25910,-140,26010,26045,25825,160831000000
2014-07-08,25910,0,25930,25985,25805,125630000000
2014-07-09,25785,-125,25800,25835,25710,132977000000
2014-07-10,25835,50,25850,25910,25795,176354000000
2014-07-11,25630,-205,25720,25720,25575,224376000000
2014-07-14,25720,90,25750,25830,25670,381497000000
2014-07-15,25990,270,25800,26055,25795,170537000000
2014-07-16,26030,40,25985,26095,25970,254099000000
2014-07-17,26110,80,26100,26220,26085,180346000000
2014-07-18,26075,-35,25940,26075,25905,184415000000
2014-07-21,26085,10,26200,26275,26080,176271000000
2014-07-22,26240,155,26085,26260,26085,133942000000
2014-07-23,26235,-5,26300,26320,26200,163496000000
2014-07-24,26245,10,26260,26365,26185,157210000000
2014-07-25,26300,55,26290,26330,26250,183013000000
2014-07-28,26545,245,26320,26595,26320,144454000000
2014-07-29,26800,255,26620,26830,26605,340631000000
2014-07-30,27120,325,26850,27280,26840,592096000000
2014-07-31,26990,-130,27065,27220,26930,375901000000
2014-08-01,26870,-120,26780,26985,26770,237913000000
2014-08-04,26865,-5,26975,26975,26770,201365000000
2014-08-05,26685,-180,26840,26840,26625,147623000000
2014-08-06,26605,-80,26610,26725,26535,192487000000
2014-08-07,26495,-110,26500,26605,26415,199066000000
2014-08-08,26160,-335,26440,26445,26110,285403000000
2014-08-11,26315,155,26340,26380,26255,269656000000
2014-08-12,26315,0,26380,26495,26315,120803000000
2014-08-13,26465,150,26355,26465,26310,126900000000
2014-08-14,26540,75,26500,26690,26450,135806000000
2014-08-18,26395,-145,26625,26665,26375,83762000000
2014-08-19,26615,220,26465,26690,26465,152023000000
2014-08-20,26580,-35,26720,26735,26545,182754000000
2014-08-21,26165,-415,26550,26570,26125,228069000000
2014-08-22,26360,195,26225,26395,26165,386813000000
2014-08-25,26430,70,26295,26465,26185,124778000000
2014-08-26,26525,95,26520,26600,26440,150691000000
2014-08-27,26530,5,26600,26685,26515,185164000000
2014-08-28,26555,25,26600,26780,26545,183380000000
2014-08-29,26480,-75,26490,26510,26325,169352000000
2014-09-01,26430,-50,26450,26495,26370,98294000000
2014-09-02,26200,-230,26430,26430,26150,207446000000
2014-09-03,26130,-70,26130,26210,26010,421137000000
2014-09-04,26220,90,26250,26350,26200,199605000000
2014-09-05,26170,-50,26200,26285,26055,193206000000
2014-09-11,26050,-120,26170,26195,26030,272897000000
2014-09-12,26100,50,26050,26140,26010,305155000000
2014-09-15,26005,-95,26055,26080,25890,170340000000
2014-09-16,26090,85,26045,26135,26020,240010000000
2014-09-17,26330,240,26200,26345,26195,142049000000
2014-09-18,26160,-170,26325,26340,26130,202883000000
2014-09-19,26265,105,26295,26355,26235,193586000000
2014-09-22,25950,-315,26160,26165,25850,173186000000
2014-09-23,25865,-85,25850,25960,25815,499301000000
2014-09-24,25855,-10,25760,25875,25685,171292000000
2014-09-25,25850,-5,25960,25980,25790,141084000000
2014-09-26,25765,-85,25680,25770,25640,164492000000
2014-09-29,25725,-40,25770,25840,25655,130798000000
2014-09-30,25615,-110,25655,25740,25505,273375000000
2014-10-01,25265,-350,25520,25530,25245,366323000000
2014-10-02,24960,-305,25110,25150,24840,494086000000
2014-10-06,24920,-40,24995,25080,24875,344947000000
2014-10-07,24965,45,25030,25070,24875,175334000000
2014-10-08,24885,-80,24825,24930,24750,167714000000
2014-10-10,24500,-385,24780,24780,24385,332694000000
2014-10-13,24440,-60,24270,24455,24215,315835000000
2014-10-14,24415,-25,24500,24600,24410,275177000000
2014-10-15,24380,-35,24385,24515,24265,280791000000
2014-10-16,24260,-120,24270,24315,24095,163536000000
2014-10-17,23975,-285,24295,24335,23940,218362000000
2014-10-20,24305,330,24140,24385,24140,223551000000
2014-10-21,24130,-175,24260,24260,24015,152116000000
2014-10-22,24295,165,24360,24430,24230,230265000000
2014-10-23,24345,50,24270,24480,24230,182828000000
2014-10-24,24250,-95,24445,24445,24105,169536000000
2014-10-27,24365,115,24340,24475,24315,151419000000
2014-10-28,24345,-20,24375,24425,24275,137715000000
2014-10-29,24795,450,24470,24850,24405,234084000000
2014-10-30,24780,-15,24740,24780,24625,224693000000
2014-10-31,24970,190,24860,24975,24710,182845000000
2014-11-03,24810,-160,24965,24965,24755,117937000000
2014-11-04,24640,-170,24765,24890,24550,95169000000
2014-11-05,24570,-70,24700,24735,24530,149823000000
2014-11-06,24710,140,24510,24750,24480,143515000000
2014-11-07,24725,15,24700,24765,24640,79177000000
2014-11-10,24965,240,24890,25075,24830,91197000000
2014-11-11,24965,0,24980,25040,24940,149373000000
2014-11-12,25045,80,24960,25160,24930,72708000000
2014-11-13,24970,-75,25025,25120,24900,160902000000
2014-11-14,24755,-215,24925,24925,24640,104250000000
2014-11-17,24815,60,24675,24865,24630,210131000000
2014-11-18,25015,200,24815,25075,24815,148674000000
2014-11-19,24980,-35,25100,25110,24920,166160000000
2014-11-20,24880,-100,24850,24980,24800,102430000000
2014-11-21,24965,85,24925,25030,24900,104945000000
2014-11-24,25200,235,25140,25290,25140,124783000000
2014-11-25,25200,0,25245,25250,25130,170590000000
2014-11-26,25145,-55,25220,25220,25035,109021000000
2014-11-27,25290,145,25300,25375,25250,162718000000
2014-11-28,25285,-5,25260,25350,25235,168568000000
2014-12-01,25070,-215,25200,25200,25000,157012000000
2014-12-02,25060,-10,25030,25060,24940,158599000000
2014-12-03,25110,50,25095,25165,25030,64401000000
2014-12-04,25375,265,25110,25410,25110,111368000000
2014-12-05,25390,15,25390,25435,25340,227500000000
2014-12-08,25350,-40,25385,25440,25320,128240000000
2014-12-09,25270,-80,25295,25315,25195,81214000000
2014-12-10,24900,-370,25170,25185,24900,142191000000
2014-12-11,24610,-290,24770,24795,24545,616001000000
2014-12-12,24640,30,24635,24660,24520,339791000000
2014-12-15,24650,10,24410,24650,24310,268197000000
2014-12-16,24465,-185,24525,24645,24380,223427000000
2014-12-17,24385,-80,24580,24590,24385,345263000000
2014-12-18,24365,-20,24555,24665,24190,201579000000
2014-12-19,24730,365,24545,24800,24545,220615000000
2014-12-22,24930,200,24820,24945,24730,281402000000
2014-12-23,24915,-15,24900,24945,24850,168713000000
2014-12-24,24980,65,24850,25010,24830,142849000000
2014-12-26,25010,30,24980,25105,24965,103743000000
2014-12-29,24910,-100,25035,25110,24890,145333000000
2014-12-30,24670,-240,24890,24970,24595,223628000000
2015-01-02,24725,55,24605,24750,24555,87994000000
2015-01-05,24680,-45,24675,24735,24430,191971000000
2015-01-06,24240,-440,24420,24465,24175,339737000000
2015-01-07,24290,50,24240,24330,24185,459700000000
2015-01-08,24600,310,24415,24675,24415,330871000000
2015-01-09,24875,275,24850,24965,24775,284075000000
2015-01-12,24815,-60,24750,24910,24745,234771000000
2015-01-13,24925,110,24770,24930,24705,127422000000
2015-01-14,24815,-110,24890,25015,24815,130861000000
2015-01-15,24890,75,24780,24930,24735,149146000000
2015-01-16,24545,-345,24800,24805,24460,249720000000
2015-01-19,24795,250,24695,24880,24650,334967000000
2015-01-20,25015,220,24860,25025,24850,274903000000
2015-01-21,25070,55,24970,25070,24910,219652000000
2015-01-22,25140,70,25220,25280,25110,247374000000
2015-01-23,25285,145,25490,25495,25230,288076000000
2015-01-26,25285,0,25220,25300,25090,219201000000
2015-01-27,25460,175,25400,25475,25340,167550000000
2015-01-28,25485,25,25320,25505,25310,215220000000
2015-01-29,25365,-120,25380,25480,25240,181654000000
2015-01-30,25355,-10,25445,25500,25325,219590000000
2015-02-02,25295,-60,25225,25395,25210,112923000000
2015-02-03,25285,-10,25390,25430,25165,74094000000
2015-02-04,25460,175,25445,25555,25400,113151000000
2015-02-05,25200,-260,25430,25440,25175,190323000000
2015-02-06,25240,40,25230,25250,25135,194431000000
2015-02-09,25210,-30,25150,25255,25095,118470000000
2015-02-10,25090,-120,25200,25320,25075,160665000000
2015-02-11,25125,35,25095,25165,25055,141442000000
2015-02-12,25050,-75,25145,25150,24895,127450000000
2015-02-13,25235,185,25115,25255,25115,124439000000
2015-02-16,25265,30,25235,25305,25225,212662000000
2015-02-17,25320,55,25220,25360,25155,113554000000
2015-02-23,25390,70,25440,25550,25370,193633000000
2015-02-24,25420,30,25415,25465,25380,140711000000
2015-02-25,25510,90,25500,25560,25480,168700000000
2015-02-26,25500,-10,25515,25535,25445,296901000000
2015-02-27,25415,-85,25455,25500,25350,189105000000
2015-03-02,25570,155,25460,25585,25460,178663000000
2015-03-03,25665,95,25640,25705,25620,270665000000
2015-03-04,25645,-20,25625,25675,25620,213098000000
2015-03-05,25675,30,25645,25710,25590,144893000000
2015-03-06,25810,135,25720,25820,25685,175094000000
2015-03-09,25545,-265,25745,25750,25525,128834000000
2015-03-10,25435,-110,25610,25630,25435,136810000000
2015-03-11,25450,15,25270,25485,25240,284287000000
2015-03-12,25450,0,25405,25535,25285,175061000000
2015-03-13,25505,55,25495,25555,25450,108055000000
2015-03-16,25525,20,25475,25565,25430,115928000000
2015-03-17,26100,575,25630,26115,25620,167681000000
2015-03-18,26100,0,26100,26210,26080,304848000000
2015-03-19,26175,75,26300,26310,26130,252577000000
2015-03-20,26095,-80,26175,26205,26060,192423000000
2015-03-23,26105,10,26195,26275,26080,239597000000
2015-03-24,26160,55,26080,26160,26000,96962000000
2015-03-25,26160,0,26160,26250,26035,126590000000
2015-03-26,25920,-240,26005,26115,25880,200467000000
2015-03-27,25860,-60,25900,25955,25825,126151000000
2015-03-30,25915,55,25835,25925,25775,106599000000
2015-03-31,25925,10,26050,26065,25875,178913000000
2015-04-01,25725,-200,25880,25925,25720,100386000000
2015-04-02,25750,25,25765,25865,25725,139505000000
2015-04-03,25945,195,25780,25955,25770,88701000000
2015-04-06,25935,-10,25930,26060,25895,130807000000
2015-04-07,25880,-55,26025,26040,25880,108096000000
2015-04-08,26065,185,25890,26110,25885,135903000000
2015-04-09,26045,-20,26040,26135,25985,157622000000
2015-04-10,26345,300,26095,26455,26065,246485000000
2015-04-13,26545,200,26410,26595,26395,335951000000
2015-04-14,26670,125,26555,26755,26550,230530000000
2015-04-15,26810,140,26710,26865,26700,242982000000
2015-04-16,27005,195,26915,27040,26895,176586000000
2015-04-17,27025,20,27045,27095,26985,234412000000
2015-04-20,27010,-15,26890,27060,26885,133631000000
2015-04-21,26985,-25,27065,27085,26975,200594000000
2015-04-22,27110,125,26995,27340,26995,254679000000
2015-04-23,27500,390,27220,27510,27120,273415000000
2015-04-24,27325,-175,27535,27745,27320,284804000000
2015-04-27,27245,-80,27440,27455,27230,106669000000
2015-04-28,27150,-95,27305,27350,27100,104307000000
2015-04-29,26770,-60,26950,27080,26585,233767000000
2015-04-30,26650,-120,26685,26720,26555,199299000000
2015-05-04,26735,85,26695,26805,26650,74432000000
2015-05-06,26305,-430,26635,26635,26280,161701000000
2015-05-07,26185,-120,26280,26290,26000,234407000000
2015-05-08,26075,-110,26195,26205,26075,193195000000
2015-05-11,26120,45,26240,26325,26120,121855000000
2015-05-12,26105,-15,26100,26155,26020,110605000000
2015-05-13,26265,160,26110,26325,26110,94052000000
2015-05-14,26300,35,26225,26325,26175,86337000000
2015-05-15,26040,-260,26405,26480,26035,214207000000
2015-05-18,26100,60,26095,26105,25955,212076000000
2015-05-19,26220,120,26100,26295,26030,145065000000
2015-05-20,26460,240,26280,26475,26230,89823000000
2015-05-21,26160,-300,26415,26455,26145,229403000000
2015-05-22,26500,340,26245,26525,26225,210294000000
2015-05-26,26450,-50,26585,26585,26360,154084000000
2015-05-27,25920,-530,26315,26325,25865,222744000000
2015-05-28,25915,-5,26000,26090,25915,345900000000
2015-05-29,26050,135,25850,26150,25810,142915000000
2015-06-01,25815,-235,25970,25970,25645,123373000000
2015-06-02,25570,-245,25790,25885,25500,208484000000
2015-06-03,25335,-235,25595,25660,25315,185467000000
2015-06-04,25430,95,25405,25605,25325,245839000000
2015-06-05,25400,-30,25335,25510,25295,100315000000
2015-06-08,25350,-50,25370,25395,25240,163560000000
2015-06-09,25310,-40,25350,25445,25190,100540000000
2015-06-10,25160,-150,25380,25440,25115,140505000000
2015-06-11,25255,95,25230,25280,25110,257551000000
2015-06-12,25040,-215,25300,25410,24985,138470000000
2015-06-15,24955,-85,24900,25050,24825,195706000000
2015-06-16,24750,-205,24935,24985,24550,197063000000
2015-06-17,24770,20,24765,24795,24630,256808000000
2015-06-18,24845,75,24875,25015,24760,229374000000
2015-06-19,24970,125,24980,25025,24870,110037000000
2015-06-22,25055,85,25050,25165,24965,148637000000
2015-06-23,25390,335,25190,25420,25130,141252000000
2015-06-24,25380,-10,25425,25450,25340,124295000000
2015-06-25,25360,-20,25300,25415,25255,119159000000
2015-06-26,25375,15,25275,25435,25180,119712000000
2015-06-29,25050,-325,25145,25145,24920,177020000000
2015-06-30,25155,105,24980,25155,24960,116084000000
2015-07-01,25440,285,25130,25460,25070,122611000000
2015-07-02,25470,30,25465,25545,25440,92057000000
2015-07-03,25395,-75,25455,25495,25295,97004000000
2015-07-06,24765,-630,25085,25245,24750,130761000000
2015-07-07,24815,50,24890,24920,24670,249448000000
2015-07-08,24475,-340,24810,24845,24475,194589000000
2015-07-09,24640,165,24355,24640,24180,304061000000
2015-07-10,24660,20,24715,24740,24555,167363000000
2015-07-13,24925,265,24660,25005,24600,104753000000
2015-07-14,24805,-120,24970,24970,24735,136430000000
2015-07-15,24880,75,24895,25105,24780,139564000000
2015-07-16,25065,185,24840,25065,24840,119489000000
2015-07-17,24915,-150,25175,25210,24850,116124000000
2015-07-20,24875,-40,24910,25030,24800,95729000000
2015-07-21,24925,50,24880,25065,24795,97670000000
2015-07-22,24710,-215,24790,24855,24625,143484000000
2015-07-23,24700,-10,24745,24765,24590,222457000000
2015-07-24,24420,-280,24575,24600,24375,120254000000
2015-07-27,24465,45,24310,24515,24275,262047000000
2015-07-28,24510,45,24395,24545,24295,116296000000
2015-07-29,24610,100,24600,24645,24510,110038000000
2015-07-30,24380,-225,24615,24655,24380,120208000000
2015-07-31,24305,-75,24385,24425,24185,248365000000
2015-08-03,24175,-130,24345,24345,24115,267453000000
2015-08-04,24280,105,24165,24290,24160,169389000000
2015-08-05,24295,15,24265,24380,24205,116481000000
2015-08-06,24025,-270,24340,24355,24025,143512000000
2015-08-07,23980,-45,23940,24020,23870,235239000000
2015-08-10,23915,-65,23920,23960,23820,161445000000
2015-08-11,23810,-105,24050,24200,23810,172030000000
2015-08-12,23665,-145,23745,23870,23510,214919000000
2015-08-13,23770,105,23635,23800,23585,212433000000
2015-08-17,23580,-190,23835,23835,23565,130455000000
2015-08-18,23540,-40,23630,23685,23530,185961000000
2015-08-19,23360,-180,23510,23570,23280,238756000000
2015-08-20,23120,-240,23330,23355,23120,226427000000
2015-08-21,22760,-360,22655,22840,22600,337032000000
2015-08-24,22230,-530,22540,22645,21715,465705000000
2015-08-25,22305,75,22260,22530,21825,525561000000
2015-08-26,22725,420,22180,22775,22065,346019000000
2015-08-27,22860,135,22865,22990,22745,271623000000
2015-08-28,23190,330,23055,23190,23030,259256000000
2015-08-31,23160,-30,23105,23165,22985,161075000000
2015-09-01,22930,-230,23120,23200,22920,147688000000
2015-09-02,22980,50,22690,23100,22685,97059000000
2015-09-03,23025,45,23080,23145,22970,115164000000
2015-09-04,22830,-195,23045,23090,22760,132590000000
2015-09-07,22775,-55,22780,22950,22705,136722000000
2015-09-08,22820,45,22830,22865,22685,108929000000
2015-09-09,23505,685,23050,23505,23040,163869000000
2015-09-10,23465,-40,23355,23615,23285,380123000000
2015-09-11,23405,-60,23465,23600,23375,133959000000
2015-09-14,23275,-130,23480,23490,23155,168749000000
2015-09-15,23330,55,23280,23395,23245,146752000000
2015-09-16,23840,510,23485,23995,23485,217878000000
2015-09-17,23940,100,24085,24105,23920,315521000000
2015-09-18,24115,175,23885,24180,23675,186984000000
2015-09-21,23690,-425,23835,23900,23610,182554000000
2015-09-22,23820,130,23765,23875,23670,148830000000
2015-09-23,23505,-315,23560,23740,23465,144423000000
2015-09-24,23510,5,23580,23615,23430,153636000000
2015-09-25,23475,-35,23470,23565,23315,165587000000
2015-09-30,23640,165,23130,23675,23105,142276000000
2015-10-01,23900,260,23625,24035,23565,156574000000
2015-10-02,23745,-155,23875,23925,23720,180992000000
2015-10-05,23770,25,23840,24075,23735,133470000000
2015-10-06,23995,225,24040,24115,23965,145019000000
2015-10-07,24360,365,24050,24370,24050,177218000000
2015-10-08,24535,175,24460,24550,24355,296339000000
2015-10-12,24680,145,24620,24805,24565,234161000000
2015-10-13,24620,-60,24660,24755,24545,195187000000
2015-10-14,24530,-90,24580,24595,24395,121592000000
2015-10-15,24805,275,24525,24910,24510,150227000000
2015-10-16,24760,-45,24860,24870,24710,173287000000
2015-10-19,24770,10,24825,24860,24660,132111000000
2015-10-20,24825,55,24750,24875,24710,83765000000
2015-10-21,24925,100,24815,25105,24815,209390000000
2015-10-22,24790,-135,24855,24930,24740,220426000000
2015-10-23,24980,190,25040,25170,24940,197486000000
2015-10-26,25040,60,25105,25105,24995,134848000000
2015-10-27,25030,-10,25005,25065,24895,79718000000
2015-10-28,25015,-15,25035,25035,24835,90618000000
2015-10-29,24960,-55,25035,25305,24885,146063000000
2015-10-30,25075,115,24890,25095,24875,174639000000
2015-11-02,25015,-60,24995,25070,24915,82832000000
2015-11-03,25250,235,25180,25330,25165,114075000000
2015-11-04,25245,-5,25330,25370,25150,196582000000
2015-11-05,25210,-35,25185,25230,25065,119329000000
2015-11-06,25045,-165,25165,25230,24985,93301000000
2015-11-09,24950,-95,24975,25025,24850,132816000000
2015-11-10,24585,-365,24815,24815,24570,107155000000
2015-11-11,24550,-35,24535,24635,24420,151320000000
2015-11-12,24590,40,24540,24600,24490,90388000000
2015-11-13,24250,-340,24325,24405,24250,92902000000
2015-11-16,23980,-270,23980,24135,23965,151966000000
2015-11-17,24185,205,24195,24260,24105,156031000000
2015-11-18,24120,-65,24130,24235,24105,75019000000
2015-11-19,24445,325,24340,24460,24240,81193000000
2015-11-20,24485,40,24485,24535,24445,67439000000
2015-11-23,24645,160,24535,24690,24525,70219000000
2015-11-24,24755,110,24645,24765,24635,86000000000
2015-11-25,24735,-20,24740,24755,24640,102475000000
2015-11-26,25025,290,24755,25035,24750,121571000000
2015-11-27,24965,-60,25045,25075,24950,180440000000
2015-11-30,24490,-475,24855,24860,24380,133402000000
2015-12-01,24850,360,24560,24890,24560,167014000000
2015-12-02,24690,-160,24850,24865,24690,108752000000
2015-12-03,24470,-220,24540,24540,24310,154174000000
2015-12-04,24210,-260,24195,24340,24180,243267000000
2015-12-07,24125,-85,24375,24395,24125,137853000000
2015-12-08,24010,-115,24100,24235,23965,159628000000
2015-12-09,24005,-5,24030,24090,23965,87787000000
2015-12-10,24150,145,24000,24210,23920,216213000000
2015-12-11,24100,-50,24105,24260,24035,133908000000
2015-12-14,23895,-205,23895,23915,23740,174452000000
2015-12-15,23940,45,23985,24030,23875,126854000000
2015-12-16,24420,480,24140,24500,24110,209009000000
2015-12-17,24390,-30,24530,24605,24325,203210000000
2015-12-18,24345,-45,24185,24470,24170,99848000000
2015-12-21,24455,110,24370,24535,24215,115993000000
2015-12-22,24490,35,24415,24530,24290,128065000000
2015-12-23,24740,250,24560,24805,24530,222300000000
2015-12-24,24580,-160,24855,24880,24580,282055000000
2015-12-28,24250,-330,24600,24635,24250,153433000000
2015-12-29,24470,220,24310,24470,24225,120659000000
2015-12-30,24345,-125,24530,24590,24335,186001000000
2016-01-04,23850,-495,24265,24275,23850,165915000000
2016-01-05,24000,150,23805,24085,23805,297961000000
2016-01-06,23825,-175,24000,24025,23705,259215000000
2016-01-07,23600,-225,23775,23865,23540,265105000000
2016-01-08,23765,165,23460,23790,23410,290146000000
2016-01-11,23500,-265,23465,23585,23405,257544000000
2016-01-12,23430,-70,23610,23670,23385,269667000000
2016-01-13,23760,330,23540,23810,23535,148797000000
2016-01-14,23535,-225,23490,23535,23315,275322000000
2016-01-15,23290,-245,23730,23780,23180,343284000000
2016-01-18,23270,-20,23050,23310,22965,309794000000
2016-01-19,23395,125,23270,23395,23065,174456000000
2016-01-20,22860,-535,23285,23310,22705,426950000000
2016-01-21,22805,-55,22870,23040,22795,494981000000
2016-01-22,23300,495,23030,23300,23015,248159000000
2016-01-25,23425,125,23385,23555,23290,165381000000
2016-01-26,23130,-295,23290,23315,23000,164591000000
2016-01-27,23455,325,23315,23500,23295,230668000000
2016-01-28,23490,35,23280,23515,23185,206546000000
2016-01-29,23525,35,23415,23530,23270,141719000000
2016-02-01,23695,170,23645,23805,23595,155351000000
2016-02-02,23530,-165,23605,23695,23510,115004000000
2016-02-03,23260,-270,23285,23305,23150,90269000000
2016-02-04,23690,430,23425,23710,23395,206659000000
2016-02-05,23750,60,23655,23815,23635,161915000000
2016-02-11,23110,-640,23240,23270,23055,208359000000
2016-02-12,22940,-170,22985,23085,22775,483837000000
2016-02-15,23240,300,23180,23305,23130,273794000000
2016-02-16,23580,340,23260,23630,23260,141490000000
2016-02-17,23610,30,23525,23725,23495,154198000000
2016-02-18,23810,200,23925,23925,23790,179713000000
2016-02-19,23860,50,23770,23885,23770,202516000000
2016-02-22,23900,40,23800,23980,23755,170495000000
2016-02-23,23905,5,24025,24035,23850,134524000000
2016-02-24,23885,-20,23875,23970,23780,125644000000
2016-02-25,23910,25,23935,24100,23825,139577000000
2016-02-26,23960,50,24015,24070,23910,146415000000
2016-02-29,23930,-30,23895,24045,23860,146254000000
2016-03-02,24295,365,24210,24315,24190,222912000000
2016-03-03,24370,75,24350,24375,24305,267618000000
2016-03-04,24375,5,24370,24435,24325,162862000000
2016-03-07,24425,50,24425,24480,24410,147909000000
2016-03-08,24255,-170,24460,24470,24180,146602000000
